,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
19,1,1,0.1258,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-5,-0.9854,0.1258,0.6,0.6,0.852,0,0,0,-0.9293,0.6836,-1.3595,-0.1277,5.5166,-0.0409,-5.3631,0.0178,-0.0001,2.9471,-0.8377,-0.2007,3.1123,-0.2972,0,0,0,2.6661,-0.794,-0.0211,-0.0002,-0.0053,-0.0222,-0.0002,-0.0005,-0.0008,-0.0846,0.0166,0.0281,-0.2334,-0.0068,0.3555,0,0,0,-0.2015,0.3745,-0.5381,0.029,2.966,0.0478,-2.6739,-0.0767,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,-0.3628,-0.013,0.3657,0,0,0,-0.3296,0.3959,-0.8325,0.0357,4.8091,0.1216,-4.6108,-0.1543,-0.0006,2.4057,-0.7085,0,3.0474,-0.282,0,0,0,2.3303,-0.71,-0.0028,-0.0022,0,-0.0103,-0.0023,0,0,-0.0087,-0.0003,0,,
20,1,1,0.1211,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,0,-0.5451,0.1211,0.5753,0.5753,0.8274,0,0,0,-0.5451,0.5753,-0.9474,-0.2222,5.267,-0.1018,-4.9358,0.1132,0,2.9917,-0.818,-0.1701,3.1123,-0.2972,0,0,0,3.0032,-0.8313,-0.0151,0,-0.0052,-0.0188,0.0025,-0.0005,-0.0009,-0.0594,0.0131,0.0222,0,0,0.3582,0,0,0,0,0.3582,0,0.029,2.6745,0.0774,-2.6279,-0.0822,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,0,0,0.3684,0,0,0,0,0.3684,0,0.0357,4.1578,0.1486,-3.7686,-0.1504,0,2.5358,-0.7089,0,3.0474,-0.282,0,0,0,2.4879,-0.7089,0,0,0,-0.0057,0,0,0,0,0,0,,
21,1,1,0.108,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,5,-0.0661,0.108,0.5282,0.5282,0.7803,0,0,0,-0.1119,0.5204,-0.215,-1.635,6.1056,-0.1653,-6.158,0.1921,0.0008,2.8578,-0.8113,-0.1625,3.1123,-0.2972,0,0,0,3.0107,-0.866,-0.0067,0.0035,-0.0084,-0.0308,0.003,0,-0.0002,-0.0458,0.0123,0.0202,0.2334,0.0068,0.3555,0,0,0,0.2015,0.3745,0.5381,0.029,2.966,0.0478,-2.6739,-0.0767,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,0.3628,0.013,0.3657,0,0,0,0.3296,0.3959,0.8325,0.0357,4.8091,0.1216,-4.6108,-0.1543,0.0006,2.4195,-0.7081,0,3.0474,-0.282,0,0,0,2.3303,-0.71,0.0028,0.0022,0,-0.0103,0.0023,0,0,0.0087,0.0003,0,,
22,1,1,0.0923,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,10,0.5207,0.0923,0.478,0.478,0.7281,0,0,0,0.4298,0.5611,0.7659,0.1772,7.1017,-0.1862,-7.5489,0.2832,-0.0127,2.8868,-0.8112,-0.1715,3.1123,-0.2972,0,0,0,2.9377,-0.8803,0.005,0.0185,-0.0124,-0.043,0.0039,0.0004,-0.0003,-0.0238,0.0091,0.0145,0.5177,0.0083,0.3474,0,0,0,0.4495,0.4321,1.0403,0.0161,3.5505,-0.0168,-2.9392,-0.047,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,0.8395,0.0212,0.3576,0,0,0,0.7646,0.4979,1.5356,0.0253,5.9701,0.0576,-5.6663,-0.1313,-0.0013,2.4189,-0.7039,0,3.0474,-0.282,0,0,0,2.1812,-0.7112,0.0071,0.0117,0.0001,-0.015,0.003,0.0001,0,0.0157,0.0005,0,,
23,1,1,0.0756,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,15,1.1735,0.0756,0.4317,0.4317,0.6779,0,0,0,1.0217,0.7207,1.4177,0.0644,7.7436,-0.1903,-8.3679,0.3051,-0.0295,3.0239,-0.7926,-0.1568,3.1123,-0.2972,0,0,0,2.7639,-0.8652,0.0183,0.0135,-0.0082,-0.05,0.002,0.0018,0.0007,-0.0091,0.0082,0.0121,0.8531,0.0038,0.3342,0,0,0,0.7375,0.5437,1.3566,0.0045,4.264,-0.1021,-3.1864,-0.014,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,1.4049,0.023,0.3444,0,0,0,1.2679,0.6963,1.821,0.0164,6.9819,-0.0347,-6.5087,-0.0979,-0.0051,2.5905,-0.6951,0,3.0474,-0.282,0,0,0,2.0584,-0.7112,0.0118,0.0287,0.0001,-0.0193,0.0039,0.0001,0,0.0242,0.0007,0,,
24,1,1,0.0591,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,20,1.8722,0.0591,0.3964,0.3964,0.6369,0,0,0,1.6237,1.0128,1.6031,0.0315,8.2109,-0.2046,-8.8451,0.3248,-0.0517,3.3617,-0.773,-0.1475,3.1123,-0.2972,0,0,0,2.641,-0.8517,0.0281,-0.0089,-0.0025,-0.0542,0.0041,0.0026,0.0002,0.0096,0.0063,0.0083,1.2619,-0.0095,0.3163,0,0,0,1.0776,0.7289,1.4785,-0.0075,5.0774,-0.2045,-3.4693,0.0263,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,2.0581,0.0152,0.3265,0,0,0,1.8223,1.0107,1.803,0.0074,7.8665,-0.1478,-7.0884,-0.0505,-0.0156,2.9485,-0.6831,0,3.0474,-0.282,0,0,0,1.9799,-0.7102,0.0151,0.0341,-0.0005,-0.0228,0.0046,0.0001,0,0.0327,0.0009,0,,
25,1,1,0.0399,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,25,2.6065,0.0399,0.3684,0.3684,0.6012,0,0,0,2.2066,1.4354,1.5373,0.0153,8.5453,-0.232,-8.9009,0.3053,-0.0486,3.868,-0.7573,-0.1497,3.1123,-0.2972,0,0,0,2.5466,-0.8418,0.0346,0.0567,-0.0117,-0.0579,0.0137,0.0021,-0.0031,0.0346,0.0028,0.0022,1.7393,-0.0319,0.2943,0,0,0,1.452,1.0018,1.4494,-0.0183,5.8451,-0.3105,-3.7318,0.0685,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,2.7779,-0.0028,0.3044,0,0,0,2.389,1.4499,1.6477,-0.001,8.568,-0.2649,-7.4814,-0.0006,-0.0236,3.4435,-0.6701,0,3.0474,-0.282,0,0,0,1.9213,-0.709,0.0181,0.0581,-0.0006,-0.026,0.005,0.0001,0,0.041,0.0011,0,,
26,1,1,0.0186,0.8,1.70E+07,1000,40265.5703,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,30,3.3637,0.0186,0.3486,0.3486,0.5718,0,0,0,2.7387,1.9837,1.3806,0.0055,8.8069,-0.2559,-8.4331,0.2403,-0.0402,4.5304,-0.7439,-0.1592,3.1123,-0.2972,0,0,0,2.4377,-0.8215,0.0339,0.1765,-0.0359,-0.0586,0.0174,0.0037,-0.004,0.0552,0.0003,-0.002,2.2821,-0.0637,0.2687,0,0,0,1.842,1.3738,1.3409,-0.0279,6.5956,-0.4183,-3.9544,0.1104,0,2.7477,-0.6951,0,2.9026,-0.2762,0,0,0,2.6998,-0.6951,0,0,0,0,0,0,0,0,0,0,3.5536,-0.0311,0.2788,0,0,0,2.9381,2.0182,1.4558,-0.0087,9.2089,-0.3834,-7.583,0.0514,-0.0369,4.0739,-0.6563,0,3.0474,-0.282,0,0,0,1.9048,-0.7072,0.019,0.0678,-0.0011,-0.0283,0.0059,0.0001,0,0.0496,0.0012,0,,
27,1,1,0.3105,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-30,-5.3541,0.3105,1.1148,1.1148,1.4095,0,0,0,-4.0794,3.6425,-1.12,-0.058,12.6038,-0.5552,-10.9506,0.5149,0.0656,6.9637,-1.8185,-1.0698,3.2457,-0.4888,0,0,0,2.7204,-1.3823,-0.0774,0.2671,-0.0968,-0.0666,-0.0074,0.0052,0.0007,-0.188,0.0317,0.0531,-3.4659,0.1622,0.819,0,0,0,-2.5921,2.4422,-1.0614,-0.0468,11.7015,-0.8431,-6.0063,0.2812,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-4.648,0.1433,0.834,0,0,0,-3.6082,3.0462,-1.1845,-0.0308,13.9906,-0.8376,-9.8373,0.2483,0.0448,4.1893,-1.1724,0,3.1808,-0.4736,0,0,0,2.0343,-1.2017,-0.0177,-0.0985,0.0018,-0.0273,-0.0056,0,0,-0.0502,-0.0007,0,,
28,1,1,0.2616,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-25,-4.27,0.2616,1.2283,1.2283,1.536,0,0,0,-3.3509,2.9178,-1.1484,-0.0613,12.242,-0.5641,-10.6497,0.4852,0.0425,5.8681,-1.7157,-0.8902,3.2457,-0.4888,0,0,0,2.4449,-1.3105,-0.0604,0.0594,-0.0461,-0.0551,0.0017,0.0012,-0.0027,-0.1714,0.0297,0.0501,-2.5023,0.0954,0.8969,0,0,0,-1.8888,1.8704,-1.0098,-0.0381,10.3834,-0.6882,-5.3702,0.2049,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-3.4785,0.0774,0.912,0,0,0,-2.7672,2.2966,-1.2049,-0.0222,12.8106,-0.6725,-9.2945,0.1648,0.0249,3.5791,-1.1795,0,3.1808,-0.4736,0,0,0,2.0531,-1.2034,-0.0179,-0.096,0.0008,-0.0257,-0.0052,0,0,-0.0427,-0.0007,0,,
29,1,1,0.212,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-20,-3.2174,0.212,1.3043,1.3043,1.6226,0,0,0,-2.5773,2.326,-1.108,-0.0659,10.9172,-0.4684,-9.7207,0.4309,0.0215,5.0542,-1.6413,-0.7626,3.2457,-0.4888,0,0,0,2.5686,-1.3187,-0.0554,0.0621,-0.0381,-0.052,-0.0097,0.0027,0.002,-0.192,0.0355,0.0621,-1.6534,0.0421,0.9642,0,0,0,-1.2239,1.4716,-0.8317,-0.0254,8.3738,-0.4792,-4.5476,0.116,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-2.4119,0.0259,0.9792,0,0,0,-1.9315,1.7451,-1.1068,-0.0107,10.9095,-0.4527,-8.1752,0.0711,0.014,3.1132,-1.187,0,3.1808,-0.4736,0,0,0,2.1417,-1.2043,-0.0151,-0.0559,0.0004,-0.0223,-0.0046,0,0,-0.034,-0.0006,0,,
30,1,1,0.1799,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-15,-2.3639,0.1799,1.3564,1.3564,1.6828,0,0,0,-1.9323,1.922,-1.0053,-0.0761,9.053,-0.3194,-8.3328,0.2812,0.0255,4.3099,-1.5542,-0.6092,3.2457,-0.4888,0,0,0,2.6688,-1.3193,-0.0467,0.039,-0.0259,-0.0454,-0.0005,0.0002,-0.0012,-0.1579,0.0302,0.0528,-1.04,0.0117,1.0188,0,0,0,-0.7408,1.2533,-0.5911,-0.0113,6.1514,-0.2593,-3.8864,0.0442,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-1.5735,-0.0016,1.0338,0,0,0,-1.2523,1.4059,-0.8908,0.001,8.6705,-0.2216,-7.1153,-0.0072,0.0064,2.7767,-1.1947,0,3.1808,-0.4736,0,0,0,2.2358,-1.2054,-0.0113,-0.0293,0.0002,-0.0187,-0.0037,0,0,-0.0249,-0.0005,0,,
31,1,1,0.1563,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-10,-1.6372,0.1563,1.3796,1.3796,1.7116,0,0,0,-1.3727,1.6429,-0.8355,-0.0955,7.6324,-0.238,-7.2261,0.2231,0.0167,3.7636,-1.4766,-0.4688,3.2457,-0.4888,0,0,0,2.8604,-1.3375,-0.0375,0.0241,-0.0182,-0.0403,-0.0005,-0.0002,-0.0009,-0.1438,0.0287,0.0513,-0.5796,-0.0032,1.059,0,0,0,-0.3868,1.1436,-0.3383,0.0055,4.5431,-0.0995,-3.2933,-0.0175,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-0.8982,-0.0128,1.0741,0,0,0,-0.698,1.2137,-0.5751,0.0142,6.8478,-0.0513,-5.9592,-0.0744,0.0015,2.5973,-1.2014,0,3.1808,-0.4736,0,0,0,2.3433,-1.2064,-0.0069,-0.0115,0,-0.0146,-0.0029,0,0,-0.0162,-0.0004,0,,
32,1,1,0.1383,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-5,-1.0316,0.1383,1.3725,1.3725,1.7076,0,0,0,-0.908,1.4572,-0.6231,-0.1341,6.2617,-0.1863,-5.8205,0.1214,-0.0004,3.2711,-1.3709,-0.2787,3.2457,-0.4888,0,0,0,2.9477,-1.3243,-0.0252,-0.0038,-0.0069,-0.0285,-0.0072,0.0011,0.002,-0.135,0.0285,0.0513,-0.2469,-0.0056,1.0837,0,0,0,-0.1515,1.1011,-0.1376,0.0228,3.3203,0.0183,-2.8322,-0.0635,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,-0.3781,-0.0106,1.0987,0,0,0,-0.2809,1.1275,-0.2491,0.028,5.1451,0.0732,-4.7633,-0.1217,-0.0006,2.5847,-1.2056,0,3.1808,-0.4736,0,0,0,2.4748,-1.2067,-0.0028,-0.0021,0,-0.0101,-0.0022,0,0,-0.0087,-0.0002,0,,
33,1,1,0.1238,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,0,-0.5441,0.1238,1.3377,1.3377,1.6733,0,0,0,-0.5441,1.3377,-0.4068,-0.2274,5.7171,-0.1956,-5.4393,0.2147,0,3.2813,-1.348,-0.2386,3.2457,-0.4888,0,0,0,3.2968,-1.37,-0.0174,0,-0.0077,-0.0255,-0.0011,0.0002,0.0004,-0.0961,0.0217,0.0393,0,0,1.092,0,0,0,0,1.092,0,0.0228,2.8294,0.0646,-2.7509,-0.072,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,0,0,1.107,0,0,0,0,1.107,0,0.028,4.3321,0.1213,-3.9328,-0.13,0,2.6971,-1.2075,0,3.1808,-0.4736,0,0,0,2.6164,-1.2075,0,0,0,-0.0059,0,0,0,0,0,0,,
34,1,1,0.1042,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,5,-0.0337,0.1042,1.2744,1.2744,1.6094,0,0,0,-0.1447,1.2666,-0.1142,-3.0878,6.5179,-0.2358,-6.3978,0.2512,0.0005,3.0584,-1.3153,-0.1867,3.2457,-0.4888,0,0,0,3.2132,-1.3792,-0.0072,0.0032,-0.01,-0.0351,0.0024,0,-0.0001,-0.0632,0.0164,0.0292,0.2469,0.0056,1.0837,0,0,0,0.1515,1.1011,0.1376,0.0228,3.3203,0.0183,-2.8322,-0.0635,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,0.3781,0.0106,1.0987,0,0,0,0.2809,1.1275,0.2491,0.028,5.1451,0.0732,-4.7633,-0.1217,0.0006,2.5986,-1.2052,0,3.1808,-0.4736,0,0,0,2.4748,-1.2067,0.0028,0.0021,0,-0.0101,0.0022,0,0,0.0087,0.0002,0,,
35,1,1,0.0826,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,10,0.5936,0.0826,1.205,1.205,1.537,0,0,0,0.3753,1.2897,0.291,0.1391,7.8818,-0.2764,-7.7799,0.3343,-0.0169,3.0319,-1.2978,-0.1656,3.2457,-0.4888,0,0,0,3.0843,-1.3759,0.0053,0.0149,-0.0126,-0.0448,0.0027,0.0006,0.0001,-0.0382,0.0127,0.0219,0.5796,0.0032,1.059,0,0,0,0.3868,1.1436,0.3383,0.0055,4.5431,-0.0995,-3.2933,-0.0175,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,0.8982,0.0128,1.0741,0,0,0,0.698,1.2137,0.5751,0.0142,6.8478,-0.0513,-5.9592,-0.0744,-0.0015,2.6198,-1.2008,0,3.1808,-0.4736,0,0,0,2.3432,-1.2064,0.0069,0.0115,0,-0.0146,0.0029,0,0,0.0162,0.0004,0,,
36,1,1,0.0559,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,15,1.3421,0.0559,1.1343,1.1343,1.4607,0,0,0,1.0028,1.443,0.6949,0.0417,9.2588,-0.3379,-8.9659,0.4018,-0.0377,3.1846,-1.2796,-0.1492,3.2457,-0.4888,0,0,0,2.9212,-1.3591,0.0176,0.0308,-0.0131,-0.0514,0.0032,0.0017,0.0002,-0.0171,0.0103,0.0167,1.04,-0.0117,1.0188,0,0,0,0.7408,1.2533,0.5911,-0.0113,6.1514,-0.2593,-3.8864,0.0442,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,1.5735,0.0016,1.0338,0,0,0,1.2523,1.4059,0.8908,0.001,8.6705,-0.2216,-7.1153,-0.0072,-0.0064,2.8092,-1.1938,0,3.1808,-0.4736,0,0,0,2.2358,-1.2054,0.0113,0.0293,-0.0002,-0.0187,0.0037,0,0,0.0249,0.0005,0,,
37,1,1,0.0236,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,20,2.2098,0.0236,1.0671,1.0671,1.3855,0,0,0,1.7115,1.7586,0.9733,0.0107,11.046,-0.4577,-9.9598,0.4613,-0.0558,3.4906,-1.2576,-0.1313,3.2457,-0.4888,0,0,0,2.7727,-1.3431,0.0281,0.0548,-0.0131,-0.0564,0.0062,0.0027,-0.0007,0.0028,0.0082,0.0123,1.6534,-0.0421,0.9642,0,0,0,1.2239,1.4716,0.8317,-0.0254,8.3738,-0.4792,-4.5476,0.116,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,2.4119,-0.0259,0.9792,0,0,0,1.9315,1.7451,1.1068,-0.0107,10.9095,-0.4527,-8.1752,0.0711,-0.014,3.1565,-1.1859,0,3.1808,-0.4736,0,0,0,2.1417,-1.2043,0.0151,0.0559,-0.0004,-0.0223,0.0046,0,0,0.034,0.0006,0,,
38,1,1,-0.0239,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,25,3.2707,-0.0239,1.0013,1.0013,1.309,0,0,0,2.5411,2.2897,1.1098,-0.0073,12.5899,-0.5873,-10.7639,0.4876,-0.0575,3.9298,-1.234,-0.1155,3.2457,-0.4888,0,0,0,2.6554,-1.3342,0.0358,0.1229,-0.0203,-0.0615,0.0102,0.0042,-0.0019,0.0158,0.0077,0.0104,2.5023,-0.0954,0.8969,0,0,0,1.8888,1.8704,1.0098,-0.0381,10.3834,-0.6882,-5.3702,0.2049,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,3.4785,-0.0774,0.912,0,0,0,2.7672,2.2966,1.2049,-0.0222,12.8106,-0.6725,-9.2945,0.1648,-0.0249,3.6328,-1.1783,0,3.1808,-0.4736,0,0,0,2.0531,-1.2034,0.0179,0.096,-0.0008,-0.0257,0.0052,0,0,0.0427,0.0007,0,,
39,1,1,-0.0789,1.2,2.30E+07,2000,80141.9688,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,30,4.4073,-0.0789,0.9353,0.9353,1.23,0,0,0,3.3492,3.0136,1.1113,-0.0179,13.4588,-0.672,-10.6295,0.427,-0.0523,4.4527,-1.1919,-0.0754,3.2457,-0.4888,0,0,0,2.4831,-1.3002,0.0302,0.2554,-0.0489,-0.0581,0.0054,0.0083,0.0001,0.0072,0.0122,0.0166,3.4659,-0.1622,0.819,0,0,0,2.5921,2.4422,1.0614,-0.0468,11.7015,-0.8431,-6.0063,0.2812,0,2.9068,-1.1961,0,3.036,-0.4677,0,0,0,2.8261,-1.1961,0,0,0,0,0,0,0,0,0,0,4.648,-0.1433,0.834,0,0,0,3.6082,3.0462,1.1845,-0.0308,13.9906,-0.8376,-9.8373,0.2483,-0.0448,4.2573,-1.171,0,3.1808,-0.4736,0,0,0,2.0343,-1.2017,0.0177,0.0985,-0.0018,-0.0273,0.0056,0,0,0.0502,0.0007,0,,
40,1,1,0.1498,2,3.50E+07,3000,196356.8281,0,0,0.7519,3.2,0.4863,6.58,6.58,0,0,0,0,-20,-20,20,20,-30,-4.7857,0.1498,1.0614,1.0614,1.2336,0,0,0,-3.6138,3.3121,-1.0911,-0.0313,7.7631,-0.1012,-10.367,0.4146,0.0669,6.1364,-1.4043,-0.7069,3.6246,-0.4932,0,0,0,2.4281,-1.0178,-0.0532,0.0362,-0.0369,-0.0561,-0.0116,0.0068,0.0028,-0.1604,0.0243,0.0394,-3.1997,0.0411,0.8817,0,0,0,-2.3302,2.3635,-0.9859,-0.0129,6.5539,-0.3125,-5.5431,0.0714,0,2.7982,-0.9652,0,3.4149,-0.4721,0,0,0,2.6823,-0.9187,0,0,0,0,0,0,0,0,0,0,-4.3884,0.049,0.8942,0,0,0,-3.3533,2.9686,-1.1296,-0.0112,9.036,-0.3632,-9.1854,0.1212,0.0415,4.394,-0.9736,0,3.5597,-0.478,0,0,0,2.0285,-0.9089,-0.018,-0.0851,0.0032,-0.0264,-0.0047,0.0001,0,-0.0633,0.0005,0,,
